timestamp,Ch1 (0→1),Ch2 (1→2),Ch3 (2→3),Ch4 (3→4),Ch5 (4→5),Ch6 (5→6),Ch7 (6→7),Ch8 (7→0)
1776409129.479667,0.0645,0.058,0.0559,0.0537,0.0559,0.0537,0.0559,0.0602
1776409129.853099,0.0645,0.0559,0.0537,0.058,0.0623,0.0537,0.058,0.0623
1776409130.2266119,0.0687,0.058,0.0559,0.0559,0.0602,0.0537,0.0559,0.0602
1776409130.60012,0.0645,0.058,0.0559,0.0537,0.0623,0.058,0.058,0.0623
1776409130.973493,0.0666,0.0559,0.0559,0.0537,0.058,0.0559,0.058,0.0602
1776409131.346973,0.0645,0.058,0.0602,0.0537,0.058,0.0559,0.0559,0.058
1776409131.720481,0.0666,0.0602,0.0559,0.0537,0.058,0.0537,0.0559,0.0602
1776409132.093933,0.0645,0.0602,0.058,0.0537,0.0602,0.0602,0.0559,0.058
1776409132.4673421,0.0666,0.0559,0.0559,0.058,0.0602,0.0559,0.058,0.0602
1776409132.840781,0.0645,0.058,0.0559,0.0537,0.0645,0.058,0.0559,0.058
1776409133.21436,0.0666,0.0559,0.058,0.0537,0.058,0.0559,0.0602,0.058
1776409133.587756,0.0645,0.058,0.0559,0.0537,0.0645,0.058,0.0559,0.058
1776409133.961144,0.0645,0.0559,0.0559,0.0516,0.058,0.058,0.0623,0.058
1776409134.334691,0.0645,0.0602,0.0602,0.0537,0.0602,0.058,0.0559,0.058
1776409134.708203,0.0645,0.0559,0.058,0.058,0.058,0.0559,0.0645,0.058
1776409135.081604,0.0645,0.0537,0.0602,0.058,0.0559,0.0537,0.0559,0.0602
1776409135.454955,0.0645,0.0559,0.0602,0.0602,0.0559,0.0537,0.0645,0.0602
1776409135.828531,0.0666,0.0537,0.058,0.0602,0.058,0.0516,0.058,0.0623
1776409136.202026,0.0645,0.0537,0.058,0.058,0.0559,0.0537,0.0666,0.0623
1776409136.575427,0.0666,0.0537,0.0602,0.058,0.0559,0.058,0.058,0.0602
1776409136.9489,0.0645,0.0602,0.058,0.058,0.0559,0.0559,0.0645,0.058
1776409137.3224168,0.0645,0.0537,0.0623,0.0559,0.0559,0.0559,0.058,0.058
1776409137.69589,0.0645,0.0559,0.0602,0.058,0.0559,0.0537,0.0623,0.058
1776409138.069246,0.0666,0.0537,0.058,0.0623,0.0559,0.0537,0.058,0.0666
1776409138.4426959,0.0645,0.0537,0.058,0.0559,0.0559,0.0516,0.0666,0.0623
1776409138.816224,0.0687,0.0559,0.058,0.0602,0.058,0.0516,0.0559,0.0623
1776409139.189728,0.0666,0.0559,0.0537,0.0537,0.0623,0.0537,0.058,0.0623
1776409139.563025,0.0709,0.0602,0.0559,0.0559,0.058,0.0516,0.0537,0.0666
1776409139.9364831,0.0645,0.0559,0.0559,0.0537,0.0623,0.0559,0.0559,0.0602
1776409140.3100522,0.0666,0.0602,0.0559,0.0537,0.058,0.0559,0.058,0.0623
1776409140.6834161,0.0645,0.0559,0.0623,0.0559,0.058,0.058,0.0559,0.0602
