timestamp,tx0_k0,tx0_k1,tx0_k2,tx0_k3,tx0_k4,tx1_k0,tx1_k1,tx1_k2,tx1_k3,tx1_k4,tx2_k0,tx2_k1,tx2_k2,tx2_k3,tx2_k4,tx3_k0,tx3_k1,tx3_k2,tx3_k3,tx3_k4,tx4_k0,tx4_k1,tx4_k2,tx4_k3,tx4_k4,tx5_k0,tx5_k1,tx5_k2,tx5_k3,tx5_k4,tx6_k0,tx6_k1,tx6_k2,tx6_k3,tx6_k4,tx7_k0,tx7_k1,tx7_k2,tx7_k3,tx7_k4
1777273578.226738,0.193400,0.094500,0.064500,0.030100,0.178300,0.597300,0.266400,0.040800,0.025800,0.111700,0.283600,0.040800,0.038700,0.017200,0.060200,0.051600,0.027900,0.043000,0.049400,0.234200,0.085900,0.023600,0.034400,0.247100,0.569300,0.197700,0.030100,0.049400,0.058000,0.257800,0.197700,0.053700,0.062300,0.085900,0.199800,0.221300,0.051600,0.047300,0.096700,0.182600
1777273578.710760,0.193400,0.094500,0.062300,0.030100,0.178300,0.601600,0.268600,0.043000,0.034400,0.113900,0.283600,0.047300,0.008600,0.027900,0.058000,0.058000,0.027900,0.017200,0.030100,0.238500,0.092400,0.025800,0.032200,0.247100,0.573600,0.197700,0.030100,0.060200,0.049400,0.257800,0.197700,0.053700,0.062300,0.088100,0.199800,0.223400,0.053700,0.053700,0.098800,0.180500
1777273579.194652,0.193400,0.094500,0.062300,0.030100,0.178300,0.595100,0.272900,0.047300,0.034400,0.120300,0.283600,0.047300,0.032200,0.025800,0.055900,0.060200,0.023600,0.025800,0.034400,0.240600,0.092400,0.034400,0.034400,0.255700,0.567200,0.197700,0.032200,0.049400,0.051600,0.260000,0.197700,0.055900,0.060200,0.085900,0.199800,0.223400,0.053700,0.055900,0.098800,0.182600
1777273579.678735,0.195500,0.094500,0.062300,0.030100,0.178300,0.593000,0.272900,0.027900,0.019300,0.120300,0.283600,0.032200,0.053700,0.038700,0.058000,0.060200,0.021500,0.021500,0.040800,0.242800,0.092400,0.027900,0.034400,0.257800,0.562900,0.197700,0.030100,0.055900,0.055900,0.260000,0.197700,0.051600,0.064500,0.085900,0.199800,0.221300,0.049400,0.055900,0.098800,0.182600
1777273580.161501,0.195500,0.092400,0.062300,0.027900,0.178300,0.590800,0.272900,0.036500,0.021500,0.120300,0.283600,0.025800,0.058000,0.021500,0.058000,0.066600,0.017200,0.019300,0.023600,0.240600,0.092400,0.034400,0.032200,0.255700,0.562900,0.197700,0.032200,0.053700,0.060200,0.260000,0.197700,0.053700,0.062300,0.085900,0.199800,0.221300,0.053700,0.051600,0.098800,0.182600
1777273580.643866,0.193400,0.094500,0.064500,0.030100,0.178300,0.595100,0.272900,0.047300,0.019300,0.120300,0.285700,0.019300,0.036500,0.023600,0.060200,0.064500,0.025800,0.025800,0.038700,0.238500,0.094500,0.045100,0.034400,0.253500,0.565000,0.197700,0.032200,0.051600,0.055900,0.257800,0.197700,0.053700,0.055900,0.085900,0.199800,0.221300,0.053700,0.051600,0.098800,0.182600
1777273581.127982,0.195500,0.094500,0.064500,0.034400,0.178300,0.597300,0.272900,0.058000,0.023600,0.120300,0.287900,0.038700,0.036500,0.019300,0.058000,0.064500,0.027900,0.021500,0.034400,0.238500,0.096700,0.036500,0.040800,0.251400,0.569300,0.197700,0.030100,0.060200,0.051600,0.257800,0.197700,0.053700,0.064500,0.085900,0.199800,0.223400,0.053700,0.051600,0.098800,0.182600
1777273581.614659,0.195500,0.094500,0.062300,0.032200,0.178300,0.597300,0.272900,0.036500,0.021500,0.120300,0.285700,0.032200,0.049400,0.023600,0.055900,0.064500,0.025800,0.015000,0.027900,0.242800,0.090200,0.034400,0.034400,0.255700,0.569300,0.197700,0.032200,0.049400,0.053700,0.257800,0.197700,0.053700,0.060200,0.085900,0.199800,0.221300,0.055900,0.049400,0.098800,0.182600
1777273582.098774,0.195500,0.094500,0.062300,0.032200,0.178300,0.597300,0.272900,0.030100,0.036500,0.122500,0.283600,0.038700,0.047300,0.023600,0.055900,0.062300,0.021500,0.030100,0.043000,0.240600,0.094500,0.043000,0.030100,0.253500,0.571500,0.197700,0.032200,0.055900,0.058000,0.257800,0.197700,0.055900,0.064500,0.085900,0.199800,0.223400,0.062300,0.051600,0.098800,0.182600
1777273582.582055,0.195500,0.092400,0.062300,0.030100,0.178300,0.593000,0.272900,0.023600,0.025800,0.120300,0.283600,0.047300,0.025800,0.021500,0.058000,0.064500,0.015000,0.025800,0.019300,0.240600,0.092400,0.043000,0.047300,0.253500,0.569300,0.197700,0.032200,0.051600,0.051600,0.257800,0.197700,0.053700,0.062300,0.085900,0.199800,0.221300,0.051600,0.049400,0.098800,0.182600
1777273583.065608,0.195500,0.094500,0.062300,0.030100,0.178300,0.595100,0.272900,0.053700,0.012900,0.120300,0.283600,0.036500,0.043000,0.021500,0.055900,0.066600,0.019300,0.027900,0.045100,0.238500,0.094500,0.053700,0.032200,0.253500,0.569300,0.197700,0.032200,0.053700,0.058000,0.257800,0.197700,0.053700,0.055900,0.085900,0.199800,0.221300,0.051600,0.047300,0.098800,0.182600
1777273583.550757,0.195500,0.092400,0.064500,0.030100,0.178300,0.597300,0.275000,0.055900,0.027900,0.120300,0.283600,0.032200,0.006400,0.038700,0.062300,0.058000,0.023600,0.023600,0.036500,0.238500,0.085900,0.023600,0.030100,0.251400,0.565000,0.197700,0.030100,0.053700,0.058000,0.257800,0.197700,0.053700,0.064500,0.085900,0.199800,0.223400,0.051600,0.055900,0.098800,0.180500
1777273584.034819,0.195500,0.092400,0.064500,0.030100,0.178300,0.597300,0.275000,0.053700,0.034400,0.120300,0.287900,0.051600,0.032200,0.027900,0.058000,0.058000,0.043000,0.017200,0.040800,0.236300,0.088100,0.030100,0.030100,0.247100,0.569300,0.197700,0.030100,0.049400,0.053700,0.257800,0.197700,0.053700,0.062300,0.085900,0.199800,0.223400,0.051600,0.051600,0.098800,0.180500
1777273584.518439,0.195500,0.092400,0.064500,0.030100,0.178300,0.599400,0.268600,0.034400,0.032200,0.113900,0.283600,0.047300,0.036500,0.023600,0.058000,0.058000,0.036500,0.045100,0.036500,0.236300,0.092400,0.025800,0.030100,0.247100,0.571500,0.197700,0.032200,0.053700,0.053700,0.257800,0.197700,0.055900,0.060200,0.085900,0.199800,0.223400,0.053700,0.049400,0.098800,0.182600
1777273585.002915,0.195500,0.092400,0.062300,0.030100,0.178300,0.599400,0.268600,0.043000,0.025800,0.111700,0.283600,0.055900,0.043000,0.025800,0.060200,0.060200,0.034400,0.027900,0.038700,0.238500,0.090200,0.025800,0.032200,0.247100,0.571500,0.197700,0.030100,0.055900,0.049400,0.257800,0.197700,0.053700,0.064500,0.083800,0.199800,0.223400,0.055900,0.053700,0.096700,0.182600
1777273585.486558,0.195500,0.092400,0.064500,0.027900,0.178300,0.599400,0.268600,0.023600,0.019300,0.113900,0.281400,0.053700,0.023600,0.019300,0.060200,0.049400,0.036500,0.030100,0.036500,0.240600,0.085900,0.027900,0.030100,0.247100,0.573600,0.197700,0.030100,0.047300,0.053700,0.257800,0.197700,0.053700,0.062300,0.085900,0.199800,0.223400,0.053700,0.053700,0.098800,0.182600
1777273585.970767,0.195500,0.092400,0.062300,0.030100,0.178300,0.599400,0.268600,0.032200,0.030100,0.113900,0.281400,0.053700,0.023600,0.027900,0.058000,0.060200,0.038700,0.045100,0.015000,0.234200,0.092400,0.025800,0.032200,0.247100,0.571500,0.197700,0.032200,0.053700,0.055900,0.257800,0.197700,0.055900,0.058000,0.085900,0.199800,0.223400,0.058000,0.049400,0.098800,0.182600
1777273586.453290,0.195500,0.092400,0.064500,0.030100,0.178300,0.595100,0.268600,0.036500,0.019300,0.111700,0.285700,0.049400,0.017200,0.030100,0.062300,0.051600,0.021500,0.036500,0.034400,0.240600,0.085900,0.023600,0.034400,0.247100,0.571500,0.197700,0.030100,0.053700,0.055900,0.257800,0.197700,0.053700,0.062300,0.085900,0.199800,0.223400,0.053700,0.051600,0.101000,0.182600
1777273586.935849,0.195500,0.092400,0.064500,0.027900,0.178300,0.597300,0.268600,0.045100,0.025800,0.113900,0.283600,0.034400,0.030100,0.021500,0.058000,0.051600,0.030100,0.017200,0.021500,0.242800,0.085900,0.043000,0.043000,0.253500,0.567200,0.197700,0.030100,0.053700,0.055900,0.255700,0.197700,0.053700,0.066600,0.083800,0.199800,0.221300,0.051600,0.053700,0.101000,0.182600
1777273587.422224,0.195500,0.092400,0.064500,0.027900,0.178300,0.597300,0.268600,0.047300,0.019300,0.111700,0.283600,0.030100,0.030100,0.040800,0.060200,0.055900,0.030100,0.017200,0.045100,0.244900,0.083800,0.043000,0.045100,0.255700,0.567200,0.197700,0.030100,0.053700,0.051600,0.255700,0.197700,0.053700,0.060200,0.083800,0.197700,0.221300,0.053700,0.053700,0.098800,0.182600
1777273587.906498,0.197700,0.092400,0.064500,0.030100,0.180500,0.590800,0.268600,0.043000,0.032200,0.116000,0.285700,0.053700,0.038700,0.030100,0.073000,0.055900,0.036500,0.032200,0.043000,0.242800,0.081600,0.027900,0.034400,0.253500,0.567200,0.197700,0.032200,0.055900,0.053700,0.255700,0.197700,0.053700,0.058000,0.083800,0.199800,0.223400,0.055900,0.053700,0.098800,0.182600
1777273588.390356,0.195500,0.092400,0.064500,0.027900,0.178300,0.590800,0.270700,0.038700,0.034400,0.111700,0.287900,0.047300,0.027900,0.021500,0.070900,0.058000,0.036500,0.034400,0.034400,0.244900,0.077300,0.032200,0.034400,0.255700,0.567200,0.197700,0.032200,0.051600,0.062300,0.255700,0.197700,0.053700,0.060200,0.083800,0.199800,0.223400,0.053700,0.049400,0.098800,0.182600
1777273588.874842,0.195500,0.092400,0.064500,0.027900,0.178300,0.590800,0.270700,0.036500,0.036500,0.120300,0.285700,0.021500,0.040800,0.019300,0.073000,0.058000,0.030100,0.023600,0.038700,0.242800,0.081600,0.025800,0.032200,0.255700,0.567200,0.197700,0.032200,0.047300,0.055900,0.255700,0.197700,0.053700,0.062300,0.083800,0.199800,0.223400,0.053700,0.047300,0.098800,0.180500
1777273589.359360,0.197700,0.090200,0.064500,0.030100,0.178300,0.588700,0.270700,0.043000,0.038700,0.109600,0.283600,0.023600,0.006400,0.027900,0.073000,0.058000,0.034400,0.019300,0.038700,0.240600,0.083800,0.030100,0.034400,0.255700,0.567200,0.197700,0.032200,0.047300,0.058000,0.255700,0.197700,0.051600,0.060200,0.083800,0.199800,0.223400,0.053700,0.055900,0.101000,0.182600
1777273589.842818,0.197700,0.092400,0.066600,0.030100,0.180500,0.590800,0.270700,0.045100,0.043000,0.120300,0.287900,0.045100,0.038700,0.021500,0.068700,0.058000,0.040800,0.032200,0.019300,0.242800,0.079500,0.027900,0.032200,0.255700,0.562900,0.197700,0.030100,0.053700,0.051600,0.255700,0.197700,0.053700,0.062300,0.083800,0.199800,0.223400,0.053700,0.049400,0.101000,0.182600
1777273590.326110,0.197700,0.092400,0.064500,0.030100,0.180500,0.593000,0.270700,0.045100,0.034400,0.113900,0.287900,0.023600,0.006400,0.027900,0.070900,0.055900,0.043000,0.040800,0.027900,0.242800,0.079500,0.032200,0.032200,0.255700,0.565000,0.197700,0.032200,0.049400,0.060200,0.255700,0.197700,0.053700,0.055900,0.083800,0.197700,0.223400,0.055900,0.058000,0.098800,0.182600
1777273590.809683,0.197700,0.092400,0.064500,0.030100,0.180500,0.590800,0.270700,0.025800,0.034400,0.116000,0.287900,0.023600,0.036500,0.040800,0.075200,0.055900,0.017200,0.019300,0.036500,0.242800,0.077300,0.040800,0.045100,0.260000,0.562900,0.197700,0.032200,0.051600,0.055900,0.255700,0.197700,0.053700,0.060200,0.083800,0.197700,0.221300,0.058000,0.049400,0.098800,0.182600
1777273591.294877,0.195500,0.092400,0.062300,0.030100,0.178300,0.601600,0.268600,0.043000,0.021500,0.111700,0.283600,0.047300,0.038700,0.015000,0.060200,0.058000,0.045100,0.045100,0.030100,0.238500,0.085900,0.025800,0.032200,0.249200,0.571500,0.197700,0.030100,0.051600,0.053700,0.255700,0.197700,0.053700,0.058000,0.083800,0.199800,0.223400,0.053700,0.058000,0.098800,0.182600
1777273591.778910,0.197700,0.092400,0.064500,0.030100,0.178300,0.601600,0.268600,0.025800,0.021500,0.111700,0.283600,0.047300,0.030100,0.025800,0.058000,0.047300,0.012900,0.034400,0.034400,0.236300,0.083800,0.023600,0.032200,0.247100,0.575800,0.197700,0.030100,0.051600,0.055900,0.255700,0.197700,0.053700,0.062300,0.083800,0.197700,0.223400,0.053700,0.058000,0.098800,0.182600
1777273592.262944,0.195500,0.090200,0.064500,0.030100,0.178300,0.597300,0.268600,0.051600,0.021500,0.111700,0.281400,0.043000,0.030100,0.027900,0.058000,0.051600,0.043000,0.021500,0.040800,0.240600,0.083800,0.025800,0.030100,0.249200,0.573600,0.197700,0.030100,0.051600,0.058000,0.255700,0.197700,0.051600,0.055900,0.083800,0.197700,0.223400,0.055900,0.060200,0.101000,0.182600
1777273592.747100,0.195500,0.092400,0.064500,0.030100,0.178300,0.597300,0.268600,0.049400,0.023600,0.111700,0.285700,0.060200,0.017200,0.027900,0.060200,0.047300,0.034400,0.032200,0.036500,0.238500,0.083800,0.025800,0.038700,0.244900,0.571500,0.197700,0.032200,0.049400,0.058000,0.255700,0.197700,0.053700,0.062300,0.085900,0.197700,0.223400,0.058000,0.055900,0.101000,0.182600
1777273593.231985,0.197700,0.092400,0.064500,0.030100,0.178300,0.601600,0.268600,0.036500,0.023600,0.111700,0.285700,0.053700,0.019300,0.015000,0.060200,0.053700,0.021500,0.045100,0.032200,0.236300,0.088100,0.030100,0.032200,0.247100,0.571500,0.197700,0.032200,0.053700,0.053700,0.253500,0.197700,0.053700,0.055900,0.083800,0.197700,0.221300,0.053700,0.047300,0.101000,0.182600
1777273593.713991,0.197700,0.092400,0.064500,0.030100,0.178300,0.593000,0.270700,0.043000,0.019300,0.109600,0.290000,0.030100,0.040800,0.040800,0.064500,0.058000,0.036500,0.027900,0.032200,0.247100,0.077300,0.043000,0.045100,0.262100,0.565000,0.197700,0.032200,0.055900,0.055900,0.253500,0.197700,0.058000,0.058000,0.083800,0.197700,0.221300,0.055900,0.060200,0.098800,0.182600
1777273594.198928,0.197700,0.092400,0.062300,0.030100,0.178300,0.590800,0.268600,0.049400,0.032200,0.120300,0.287900,0.034400,0.017200,0.021500,0.070900,0.055900,0.034400,0.034400,0.032200,0.244900,0.077300,0.023600,0.032200,0.255700,0.565000,0.197700,0.032200,0.058000,0.055900,0.253500,0.197700,0.053700,0.062300,0.083800,0.197700,0.223400,0.055900,0.047300,0.101000,0.182600
1777273594.682893,0.197700,0.092400,0.064500,0.030100,0.178300,0.595100,0.275000,0.038700,0.032200,0.122500,0.285700,0.049400,0.023600,0.023600,0.060200,0.060200,0.015000,0.023600,0.047300,0.242800,0.088100,0.030100,0.034400,0.257800,0.567200,0.195500,0.032200,0.060200,0.058000,0.255700,0.199800,0.053700,0.058000,0.083800,0.197700,0.221300,0.055900,0.051600,0.101000,0.182600
1777273595.166905,0.197700,0.092400,0.066600,0.030100,0.178300,0.595100,0.272900,0.043000,0.017200,0.120300,0.285700,0.032200,0.047300,0.023600,0.055900,0.062300,0.025800,0.023600,0.038700,0.238500,0.092400,0.038700,0.034400,0.253500,0.571500,0.197700,0.030100,0.053700,0.053700,0.253500,0.199800,0.053700,0.058000,0.083800,0.197700,0.221300,0.058000,0.053700,0.101000,0.182600
1777273595.650948,0.195500,0.092400,0.066600,0.030100,0.178300,0.597300,0.275000,0.051600,0.015000,0.120300,0.287900,0.027900,0.034400,0.040800,0.064500,0.055900,0.027900,0.017200,0.034400,0.236300,0.090200,0.025800,0.038700,0.251400,0.569300,0.197700,0.032200,0.055900,0.051600,0.253500,0.199800,0.053700,0.060200,0.081600,0.197700,0.221300,0.053700,0.058000,0.101000,0.182600
1777273596.134986,0.195500,0.092400,0.066600,0.032200,0.178300,0.599400,0.275000,0.047300,0.021500,0.120300,0.290000,0.030100,0.043000,0.027900,0.058000,0.060200,0.015000,0.021500,0.032200,0.240600,0.090200,0.036500,0.034400,0.253500,0.567200,0.197700,0.030100,0.049400,0.055900,0.253500,0.199800,0.053700,0.060200,0.081600,0.197700,0.221300,0.060200,0.053700,0.101000,0.182600
1777273596.617493,0.197700,0.092400,0.064500,0.027900,0.178300,0.601600,0.270700,0.051600,0.030100,0.111700,0.287900,0.055900,0.027900,0.021500,0.060200,0.058000,0.036500,0.038700,0.034400,0.240600,0.088100,0.027900,0.034400,0.251400,0.573600,0.197700,0.032200,0.060200,0.053700,0.253500,0.197700,0.055900,0.055900,0.081600,0.197700,0.223400,0.053700,0.062300,0.101000,0.182600
1777273597.102819,0.197700,0.092400,0.064500,0.030100,0.178300,0.597300,0.268600,0.047300,0.019300,0.111700,0.283600,0.034400,0.036500,0.025800,0.058000,0.051600,0.032200,0.032200,0.036500,0.244900,0.083800,0.045100,0.045100,0.255700,0.571500,0.197700,0.032200,0.055900,0.060200,0.253500,0.197700,0.053700,0.055900,0.081600,0.197700,0.221300,0.055900,0.051600,0.101000,0.182600
1777273597.586571,0.197700,0.090200,0.064500,0.030100,0.178300,0.590800,0.268600,0.025800,0.034400,0.118200,0.285700,0.047300,0.053700,0.038700,0.070900,0.055900,0.030100,0.032200,0.034400,0.242800,0.077300,0.034400,0.038700,0.257800,0.560700,0.197700,0.032200,0.053700,0.060200,0.253500,0.197700,0.053700,0.053700,0.081600,0.197700,0.223400,0.053700,0.055900,0.101000,0.182600
1777273598.070798,0.197700,0.090200,0.064500,0.027900,0.178300,0.588700,0.270700,0.047300,0.036500,0.109600,0.285700,0.017200,0.010700,0.034400,0.073000,0.055900,0.025800,0.021500,0.027900,0.240600,0.081600,0.025800,0.034400,0.253500,0.565000,0.197700,0.032200,0.047300,0.055900,0.253500,0.197700,0.053700,0.062300,0.081600,0.197700,0.223400,0.055900,0.053700,0.101000,0.182600
