timestamp,Ch1 (0→1),Ch2 (1→2),Ch3 (2→3),Ch4 (3→4),Ch5 (4→5),Ch6 (5→6),Ch7 (6→7),Ch8 (7→0)
1776757053.508441,0.0473,0.0494,0.0473,0.0516,0.0494,0.0473,0.0451,0.043
1776757053.882294,0.0473,0.0451,0.0494,0.0473,0.0473,0.0473,0.0451,0.0473
1776757054.2562492,0.043,0.0387,0.0408,0.0387,0.0451,0.0408,0.0387,0.0408
1776757054.630055,0.0473,0.0365,0.043,0.0451,0.0408,0.0473,0.0408,0.0408
1776757055.003982,0.0473,0.043,0.0494,0.0451,0.0451,0.0516,0.043,0.0494
1776757055.377887,0.0516,0.0473,0.0451,0.0451,0.0473,0.0451,0.0473,0.0451
1776757055.7516851,0.0494,0.0473,0.0516,0.0473,0.0473,0.0494,0.0451,0.0494
1776757056.125613,0.0516,0.0473,0.0494,0.0473,0.0516,0.0494,0.0494,0.0473
1776757056.501473,0.0387,0.0344,0.0408,0.0387,0.0408,0.0408,0.0365,0.0387
1776757056.873299,0.0408,0.043,0.0473,0.0408,0.0451,0.0451,0.0408,0.043
1776757057.247118,0.0473,0.0451,0.0451,0.0473,0.0451,0.0451,0.0451,0.0408
1776757057.621086,0.0473,0.0516,0.0494,0.0473,0.0516,0.0473,0.0473,0.0494
1776757057.9949598,0.0473,0.0451,0.0473,0.043,0.043,0.0451,0.043,0.043
1776757058.3688672,0.0473,0.0365,0.0387,0.043,0.0365,0.0387,0.043,0.0344
1776757058.742786,0.043,0.043,0.0451,0.0387,0.0408,0.0408,0.0344,0.0408
1776757059.1165628,0.0473,0.043,0.0408,0.043,0.0473,0.043,0.0408,0.0473
1776757059.490561,0.0473,0.043,0.0537,0.0451,0.0451,0.0494,0.0451,0.0473
1776757059.864483,0.0494,0.0451,0.0494,0.0473,0.0451,0.0494,0.0451,0.0494
1776757060.2383392,0.0494,0.043,0.0494,0.0473,0.0494,0.0494,0.0494,0.0473
1776757060.612111,0.0451,0.0451,0.0473,0.0451,0.0494,0.0494,0.0451,0.0494
1776757060.986121,0.0473,0.0451,0.0494,0.0451,0.0473,0.0473,0.043,0.0494
1776757061.360065,0.043,0.0387,0.0473,0.0408,0.0451,0.0451,0.043,0.0494
1776757061.7338681,0.043,0.043,0.0494,0.0473,0.0451,0.0494,0.0408,0.043
1776757062.108017,0.0473,0.0451,0.0451,0.043,0.0473,0.0473,0.0451,0.0473
1776757062.482058,0.0451,0.043,0.0473,0.0451,0.0473,0.0516,0.043,0.0451
1776757062.855916,0.0451,0.0494,0.0473,0.0473,0.0473,0.0451,0.0451,0.0473
1776757063.229804,0.0451,0.0451,0.0516,0.0473,0.0451,0.0473,0.0473,0.0473
1776757063.603761,0.0473,0.0494,0.0494,0.0451,0.0473,0.0473,0.0516,0.0494
1776757063.977629,0.0537,0.0451,0.0494,0.0494,0.0494,0.0516,0.0473,0.0494
1776757064.3514721,0.0451,0.0451,0.0516,0.0451,0.0473,0.0473,0.0473,0.0473
1776757064.725402,0.0451,0.0473,0.0494,0.0451,0.0473,0.0494,0.0473,0.0494
