timestamp,Ch1 (0→1),Ch2 (1→2),Ch3 (2→3),Ch4 (3→4),Ch5 (4→5),Ch6 (5→6),Ch7 (6→7),Ch8 (7→0)
1776649903.1421251,0.1182,0.1117,0.1139,0.1246,0.1396,0.1074,0.1096,0.101
1776649903.515139,0.1203,0.1117,0.1117,0.1246,0.1439,0.1053,0.1096,0.101
1776649903.888343,0.1182,0.1117,0.1139,0.1246,0.1418,0.1096,0.1096,0.101
1776649904.261318,0.1225,0.1117,0.1117,0.1246,0.1439,0.1074,0.1096,0.101
1776649904.634433,0.1203,0.1117,0.1117,0.1246,0.1439,0.1074,0.1096,0.101
1776649905.0075269,0.1225,0.1096,0.1139,0.1246,0.1439,0.1074,0.1096,0.101
1776649905.380498,0.1182,0.1117,0.1117,0.1246,0.1396,0.1074,0.1096,0.1031
1776649905.753561,0.1203,0.1096,0.1139,0.1268,0.1418,0.1074,0.1096,0.1031
1776649906.1267111,0.1182,0.1117,0.1117,0.1246,0.1396,0.1074,0.1096,0.1031
1776649906.499895,0.1203,0.1096,0.116,0.1268,0.1396,0.1074,0.1096,0.1031
1776649906.872789,0.1182,0.1117,0.1117,0.1246,0.1396,0.1074,0.1096,0.1031
1776649907.245874,0.1225,0.1096,0.116,0.1268,0.1396,0.1074,0.1096,0.1031
1776649907.6189718,0.1182,0.1117,0.1117,0.1246,0.1396,0.1074,0.1096,0.1053
1776649907.993016,0.1182,0.1096,0.116,0.1268,0.1396,0.1074,0.1096,0.1031
1776649908.365074,0.1182,0.1096,0.1117,0.1246,0.1396,0.1053,0.1117,0.1031
1776649908.738114,0.1182,0.1117,0.116,0.1268,0.1396,0.1074,0.1096,0.101
1776649909.1112971,0.1182,0.1117,0.1117,0.1246,0.1418,0.1053,0.1117,0.101
1776649909.4842649,0.1182,0.1117,0.1139,0.1246,0.1418,0.1074,0.1074,0.101
1776649909.857374,0.1225,0.1117,0.1117,0.1246,0.1418,0.1053,0.1096,0.101
1776649910.2304928,0.1182,0.1117,0.1117,0.1246,0.1418,0.1074,0.1074,0.101
1776649910.603486,0.1225,0.1117,0.1117,0.1246,0.1439,0.1053,0.1096,0.101
1776649910.9765491,0.1182,0.1117,0.1117,0.1246,0.1418,0.1074,0.1074,0.101
1776649911.349686,0.1203,0.1096,0.1117,0.1268,0.1439,0.1074,0.1074,0.101
1776649911.722634,0.1203,0.1117,0.1117,0.1246,0.1439,0.1074,0.1096,0.101
1776649912.0957172,0.1203,0.1096,0.1117,0.1246,0.1439,0.1074,0.1096,0.101
1776649912.468821,0.1182,0.1117,0.1117,0.1246,0.1418,0.1074,0.1096,0.1031
1776649912.841871,0.1203,0.1096,0.1139,0.1268,0.1418,0.1074,0.1074,0.101
1776649913.214902,0.1182,0.1096,0.1117,0.1246,0.1396,0.1053,0.1096,0.1031
1776649913.5880818,0.1203,0.1096,0.116,0.1268,0.1396,0.1074,0.1096,0.101
